,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
2846,0.793,0.832,1,-4.861,0,0.0405,0.265,6.84e-06,0.207,0.865,107.647,7
2847,0.455,0.954,6,-4.773,0,0.339,0.384,0.0,0.139,0.695,109.48,6
2848,0.586,0.651,0,-10.16,1,0.048,0.144,0.0,0.489,0.901,81.397,2
2849,0.605,0.854,3,-9.434,1,0.0515,0.606,9.16e-06,0.142,0.968,155.468,4
2850,0.97,0.72,1,-3.347,0,0.149,0.0369,0.000389,0.326,0.962,107.17,7
2851,0.562,0.901,1,-4.257,0,0.0303,0.00242,0.00471,0.106,0.969,136.004,7
2852,0.529,0.741,3,-5.661,1,0.0268,0.116,1.22e-06,0.0736,0.455,100.008,2
2853,0.656,0.912,6,-7.327,0,0.0492,0.00695,0.0313,0.765,0.818,133.011,5
2854,0.703,0.749,2,-13.749,0,0.029,0.11,0.000134,0.296,0.97,118.483,7
2855,0.856,0.721,11,-6.594,0,0.0397,0.0189,4.75e-05,0.052,0.877,121.061,7
2856,0.642,0.339,2,-9.699,1,0.0304,0.656,0.0,0.126,0.239,125.739,1
2857,0.491,0.831,6,-5.321,0,0.0349,0.000285,7.88e-05,0.0761,0.828,193.968,4
2858,0.735,0.824,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202,7
2859,0.796,0.908,5,-3.523,0,0.0326,0.553,0.0,0.04,0.962,121.976,7
2860,0.736,0.867,11,-9.068,1,0.0388,0.033,0.0265,0.234,0.966,129.966,8
2861,0.258,0.919,9,-6.927,1,0.0809,0.065,0.0,0.279,0.636,93.62,8
2862,0.701,0.654,5,-8.16,1,0.0249,0.265,0.0291,0.23,0.752,107.332,8
2863,0.734,0.845,1,-5.342,0,0.0334,0.00284,1.45e-05,0.321,0.865,117.322,7
2864,0.823,0.256,10,-17.652,1,0.0549,0.261,0.000675,0.06,0.775,97.796,8
2865,0.491,0.87,9,-5.99,1,0.0308,0.00361,0.126,0.184,0.814,124.444,8
2866,0.707,0.869,0,-10.813,1,0.0298,0.214,1.9e-05,0.403,0.917,119.384,2
2867,0.722,0.845,2,-4.446,0,0.0308,0.287,0.0,0.0561,0.965,130.13,7
2868,0.625,0.592,8,-5.279,1,0.0359,0.653,0.0,0.106,0.398,165.54,4
2869,0.573,0.756,3,-8.905,0,0.0397,0.0154,0.000376,0.345,0.605,127.974,7
2870,0.741,0.859,5,-2.223,1,0.057,0.0148,1.84e-06,0.664,0.611,109.905,5
2871,0.738,0.87,10,-4.828,0,0.0508,0.154,0.0,0.172,0.966,124.997,7
2872,0.639,0.845,0,-3.333,0,0.0372,0.0528,0.0,0.336,0.871,119.48,7
2873,0.569,0.747,8,-5.634,1,0.0476,0.00273,1.31e-05,0.247,0.549,127.94,8
2874,0.644,0.887,11,-6.449,0,0.0372,0.0171,0.000602,0.0706,0.886,113.535,7
2875,0.691,0.598,9,-9.117,1,0.0348,0.243,0.00176,0.128,0.764,97.968,8
2876,0.957,0.724,11,-8.938,1,0.0559,0.00983,0.219,0.115,0.918,125.031,8
2877,0.79,0.68,7,-7.807,1,0.153,0.0313,0.0,0.194,0.813,100.442,8
2878,0.743,0.683,7,-7.945,1,0.207,0.0322,0.0,0.134,0.772,173.895,6
2879,0.697,0.968,8,-5.032,1,0.0923,0.0533,5.86e-06,0.319,0.682,122.011,8
2880,0.604,0.942,4,-3.749,1,0.0353,0.00239,0.68,0.34,0.583,132.87,0
2881,0.925,0.885,10,-4.023,0,0.0904,0.364,4.77e-06,0.0234,0.911,110.017,7
2882,0.76,0.902,4,-7.935,0,0.0398,0.168,0.0425,0.072,0.833,124.978,7
2883,0.583,0.791,0,-4.192,1,0.0644,0.309,0.0,0.0996,0.615,151.869,2
2884,0.737,0.968,7,-6.977,1,0.0728,0.0629,0.00031,0.289,0.741,120.031,8
2885,0.726,0.885,4,-6.05,0,0.0428,0.419,5.72e-05,0.118,0.975,104.705,7
2886,0.791,0.65,9,-12.025,0,0.163,0.337,0.0101,0.134,0.834,132.027,7
2887,0.584,0.936,6,-4.054,0,0.0677,0.00385,0.0568,0.0972,0.541,124.997,7
2888,0.661,0.906,6,-3.352,1,0.125,0.131,4.1e-05,0.0743,0.638,127.966,8
2889,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000162,0.39,0.765,128.007,7
2890,0.647,0.94,6,-8.759,1,0.0394,0.0836,0.00962,0.119,0.835,132.824,8
2891,0.8,0.819,4,-6.4,0,0.0409,0.0961,4.54e-06,0.286,0.645,105.013,7
2892,0.702,0.754,8,-10.228,1,0.0608,0.0118,0.0,0.113,0.928,120.047,8
2893,0.821,0.741,1,-4.57,0,0.0313,0.0278,2.51e-05,0.19,0.741,118.984,7
2894,0.714,0.868,5,-4.596,0,0.0363,0.0551,0.0,0.0987,0.78,95.05,7
2895,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,1
2896,0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972,8
2897,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,7
2898,0.895,0.795,2,-4.693,1,0.0977,0.0219,0.0,0.0403,0.574,105.004,2
2899,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,8
2900,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.34,0.777,71.815,2
2901,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,7
2902,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,2
2903,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,7
2904,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,4
2905,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,7
2906,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,5
2907,0.618,0.741,2,-3.95,1,0.031,0.17,0.0,0.0822,0.296,118.984,2
2908,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,8
2909,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997,2
2910,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,7
2911,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,8
2912,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,2
2913,0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,7
2914,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,2
2915,0.499,0.467,6,-6.744,1,0.0461,0.00593,1.65e-06,0.0361,0.637,76.76,8
2916,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,7
2917,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,6
2918,0.664,0.741,0,-5.391,1,0.0343,0.00169,0.0502,0.113,0.409,131.006,2
2919,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,7
2920,0.774,0.838,5,-3.914,0,0.114,0.0249,0.0244,0.242,0.924,143.04,7
2921,0.695,0.919,0,-3.769,1,0.0381,0.00264,4.1e-05,0.062,0.717,119.002,2
2922,0.633,0.976,8,-5.362,1,0.0519,0.00281,1.29e-05,0.382,0.493,142.027,8
2923,0.624,0.685,7,-5.902,1,0.12,0.0105,2.22e-05,0.126,0.781,86.059,8
2924,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,8
2925,0.7,0.708,7,-4.952,1,0.0869,0.00624,0.0,0.031,0.619,122.029,8
2926,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,5
2927,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,2
2928,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,2
2929,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,8
2930,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,8
2931,0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019,7
2932,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437,6
2933,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,7
2934,0.62,0.832,10,-4.848,1,0.036,0.332,0.0,0.104,0.481,144.926,8
2935,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,7
2936,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,8
2937,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,7
2938,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,8
2939,0.875,0.631,1,-3.475,1,0.099,0.00542,2.54e-06,0.127,0.549,120.002,2
2940,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,8
2941,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,6
2942,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,6
2943,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,7
2944,0.776,0.693,7,-2.528,1,0.0314,0.0234,0.00177,0.0322,0.635,102.996,8
2945,0.604,0.918,3,-5.284,1,0.0312,0.0319,0.0,0.0592,0.609,122.018,2
2946,0.584,0.699,1,-6.065,0,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,7
2947,0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,8
2948,0.571,0.87,8,-3.877,0,0.0641,0.0198,6.6e-06,0.0564,0.813,172.716,7
2949,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,7
2950,0.514,0.911,1,-2.027,0,0.41,0.0559,0.0,0.775,0.619,161.109,6
2951,0.635,0.647,5,-5.864,1,0.0366,0.192,0.0,0.154,0.201,104.058,8
2952,0.582,0.758,5,-5.951,1,0.0464,0.0615,8.41e-06,0.309,0.413,77.982,8
2953,0.708,0.641,7,-4.271,1,0.0335,0.205,0.0,0.0925,0.253,113.082,8
2954,0.706,0.558,2,-7.237,0,0.0593,0.146,0.0,0.118,0.227,110.443,7
2955,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,2
2956,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,7
2957,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,0
2958,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,7
2959,0.466,0.759,8,-4.978,0,0.199,0.0521,0.0,0.0587,0.328,160.033,7
2960,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,2
2961,0.906,0.584,8,-7.72,0,0.316,0.0576,0.0,0.128,0.831,129.055,6
2962,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,7
2963,0.675,0.885,1,-4.432,0,0.0436,0.217,0.0,0.086,0.768,97.03,7
2964,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,2
2965,0.801,0.645,1,-6.93,1,0.0356,0.0457,0.0,0.0357,0.824,110.01,2
2966,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,4
2967,0.741,0.859,5,-2.223,1,0.057,0.0148,1.84e-06,0.664,0.611,109.905,5
2968,0.845,0.768,6,-5.448,1,0.188,0.00733,5.04e-06,0.0575,0.96,100.0,8
2969,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,7
2970,0.81,0.755,0,-6.408,1,0.201,0.288,0.0,0.0857,0.623,130.99,2
2971,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,8
2972,0.584,0.681,1,-5.084,0,0.0781,0.495,0.0,0.289,0.821,79.702,7
2973,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,6
2974,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009,7
2975,0.63,0.504,6,-6.152,1,0.0334,0.0953,0.0,0.308,0.487,89.946,8
2976,0.566,0.825,11,-4.504,1,0.0383,0.264,0.0,0.218,0.278,94.991,8
2977,0.649,0.552,1,-5.419,0,0.0292,0.03,6.47e-06,0.111,0.158,89.969,7
2978,0.543,0.642,4,-6.533,1,0.0888,0.137,0.0,0.243,0.749,117.923,2
2979,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,2
2980,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,8
2981,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,7
2982,0.707,0.765,1,-4.636,1,0.0341,0.0163,0.0,0.0627,0.923,97.005,2
2983,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,7
2984,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,6
2985,0.962,0.66,8,-5.096,1,0.061,0.0485,0.0,0.076,0.814,126.016,8
2986,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,6
2987,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,7
2988,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,2
2989,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,8
2990,0.688,0.477,9,-6.684,1,0.036,0.594,0.0,0.115,0.257,127.866,1
2991,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,7
2992,0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004,8
2993,0.652,0.605,8,-7.371,1,0.0393,0.00481,0.0,0.0605,0.394,126.091,8
2994,0.351,0.928,1,-3.71,1,0.0759,0.00113,0.0,0.0988,0.239,148.03,4
2995,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023,8
2996,0.583,0.58,5,-5.395,0,0.0319,0.243,0.0,0.198,0.119,139.82,7
2997,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,7
2998,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,6
2999,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954,6
3000,0.648,0.931,1,-3.15,0,0.181,0.00937,0.0,0.752,0.744,153.649,5
3001,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,7
3002,0.615,0.733,8,-4.808,1,0.0335,0.152,0.0,0.109,0.796,122.58,8
3003,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,7
3004,0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165,8
3005,0.599,0.624,8,-3.631,1,0.0343,0.385,0.0,0.125,0.539,90.034,8
3006,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,8
3007,0.825,0.743,2,-5.995,1,0.149,0.0142,2.12e-05,0.237,0.8,127.045,2
3008,0.747,0.706,4,-4.653,1,0.0413,0.0844,0.00355,0.174,0.567,94.019,2
3009,0.484,0.368,6,-7.784,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923,1
3010,0.637,0.73,5,-5.38,0,0.0874,0.323,0.0,0.0981,0.732,93.867,7
3011,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,7
3012,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,4
3013,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,7
3014,0.94,0.743,5,-5.166,0,0.0475,0.317,0.0,0.0909,0.932,118.988,7
3015,0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514,7
3016,0.802,0.903,11,-3.267,0,0.046,0.0011,0.0,0.173,0.96,128.93,7
3017,0.524,0.711,0,-5.494,0,0.0405,0.0567,0.0,0.134,0.539,203.867,4
3018,0.779,0.834,7,-2.773,1,0.162,0.0343,0.0,0.0886,0.8,100.46,8
3019,0.84,0.835,1,-4.386,0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,6
3020,0.64,0.889,2,-3.073,1,0.322,0.107,0.0,0.339,0.436,99.931,6
3021,0.689,0.432,11,-9.394,1,0.0452,0.564,0.0,0.0928,0.747,151.079,8
3022,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,8
3023,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,7
3024,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,6
3025,0.614,0.47,5,-6.09,0,0.0255,0.291,0.0,0.111,0.329,80.045,7
3026,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,2
3027,0.719,0.967,0,-2.435,1,0.0552,0.0588,0.000249,0.206,0.964,79.505,2
3028,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,7
3029,0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,2
3030,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,2
3031,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,8
3032,0.693,0.879,0,-3.988,1,0.0578,0.193,0.0,0.124,0.753,127.457,2
3033,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,7
3034,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,0
3035,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,8
3036,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,7
3037,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,2
3038,0.573,0.926,6,-6.045,1,0.0342,0.00202,0.0117,0.127,0.219,117.047,8
3039,0.522,0.453,2,-7.859,1,0.0295,0.831,1.21e-06,0.101,0.306,103.879,1
3040,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,2
3041,0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,4
3042,0.857,0.801,0,-6.499,1,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,2
3043,0.711,0.362,3,-10.851,0,0.0381,0.272,0.0,0.127,0.616,117.287,7
3044,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,8
3045,0.731,0.837,9,-8.673,1,0.0477,0.000287,0.15,0.0978,0.832,135.603,8
3046,0.691,0.507,11,-10.23,1,0.0343,0.627,0.0,0.457,0.885,128.518,8
3047,0.653,0.334,9,-6.955,1,0.0313,0.411,3.47e-05,0.123,0.665,119.46,8
3048,0.59,0.355,9,-14.051,1,0.0352,0.48,0.0,0.0585,0.499,133.03,1
3049,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,4
3050,0.669,0.616,11,-10.776,0,0.033,0.482,0.0,0.179,0.818,130.037,7
3051,0.621,0.708,6,-9.057,1,0.0259,0.246,2e-06,0.143,0.624,110.533,8
3052,0.484,0.312,2,-13.522,1,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,4
3053,0.405,0.488,4,-10.784,1,0.0678,0.415,0.0,0.0753,0.806,181.624,4
3054,0.521,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.483,117.072,7
3055,0.542,0.722,7,-5.065,1,0.0262,0.0516,1.18e-05,0.131,0.609,115.21,8
3056,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,8
3057,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,4
3058,0.703,0.563,0,-9.99,1,0.0294,0.374,0.0,0.0933,0.972,127.004,2
3059,0.423,0.384,9,-12.503,1,0.0315,0.729,4.11e-06,0.27,0.521,90.43,1
3060,0.524,0.519,6,-11.903,1,0.043,0.195,0.0,0.523,0.847,110.121,5
3061,0.747,0.226,7,-13.635,1,0.0415,0.908,0.000168,0.107,0.778,123.789,1
3062,0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,2
3063,0.403,0.495,10,-6.888,0,0.0312,0.387,8.03e-06,0.147,0.38,132.912,7
3064,0.485,0.38,3,-11.773,1,0.034,0.829,0.0,0.103,0.531,92.933,1
3065,0.402,0.493,4,-9.99,1,0.0357,0.235,3.05e-05,0.229,0.692,124.103,4
3066,0.631,0.69,2,-6.676,1,0.0531,0.176,0.0,0.121,0.938,94.574,2
3067,0.63,0.711,10,-9.34,1,0.0472,0.299,0.0,0.0813,0.659,96.912,8
3068,0.582,0.818,7,-4.281,1,0.0332,0.236,0.0,0.253,0.954,132.946,8
3069,0.493,0.688,7,-8.143,1,0.0321,0.0126,0.256,0.38,0.533,147.403,4
3070,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,1
3071,0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,2
3072,0.807,0.497,7,-10.656,1,0.0297,0.307,0.0327,0.043,0.765,114.524,8
3073,0.474,0.478,7,-8.951,1,0.0343,0.484,0.0,0.0833,0.831,120.326,8
3074,0.562,0.54,0,-7.875,1,0.0365,0.803,3.86e-06,0.106,0.793,134.676,2
3075,0.561,0.883,11,-1.737,0,0.0367,0.0405,0.0305,0.112,0.749,126.203,7
3076,0.414,0.167,9,-16.519,1,0.0484,0.804,0.0,0.117,0.384,133.45,1
3077,0.366,0.317,1,-13.976,1,0.027,0.541,0.0,0.0865,0.398,94.108,1
3078,0.641,0.703,9,-10.434,1,0.0518,0.397,0.00546,0.104,0.722,129.118,8
3079,0.75,0.444,4,-8.63,1,0.0403,0.12,3.69e-06,0.118,0.849,111.919,2
3080,0.52,0.179,11,-21.976,0,0.0454,0.356,0.00344,0.131,0.407,155.746,1
3081,0.487,0.464,4,-9.821,1,0.03,0.0666,0.00531,0.105,0.851,121.242,2
3082,0.557,0.698,1,-7.471,0,0.039,0.472,0.0,0.057,0.677,112.479,7
3083,0.63,0.519,9,-10.997,1,0.0528,0.225,4.3e-06,0.0974,0.502,143.942,8
3084,0.452,0.818,2,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474,2
3085,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,8
3086,0.619,0.472,3,-11.999,0,0.0296,0.293,0.0,0.168,0.777,119.569,7
3087,0.192,0.392,5,-11.667,1,0.0328,0.326,0.000199,0.248,0.391,172.312,4
3088,0.46,0.389,0,-11.603,1,0.031,0.349,0.0,0.0533,0.606,123.213,2
3089,0.54,0.53,4,-10.583,1,0.0361,0.614,0.0,0.198,0.896,143.453,4
3090,0.666,0.55,10,-8.672,1,0.0612,0.573,1.84e-06,0.122,0.961,95.552,8
3091,0.396,0.686,5,-5.607,1,0.0341,0.725,1.04e-06,0.17,0.717,124.318,4
3092,0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017,1
3093,0.493,0.467,1,-11.183,1,0.0289,0.757,0.0,0.388,0.731,110.553,1
3094,0.581,0.696,9,-8.75,1,0.108,0.673,0.0,0.322,0.932,160.891,4
3095,0.693,0.29,8,-17.501,1,0.0334,0.708,1.49e-05,0.137,0.92,121.795,1
3096,0.281,0.212,6,-15.513,1,0.031,0.86,7.73e-05,0.119,0.195,95.555,1
3097,0.725,0.327,0,-17.714,1,0.0387,0.113,0.326,0.214,0.688,110.438,2
3098,0.512,0.771,4,-7.006,1,0.0402,0.168,0.0,0.0895,0.803,129.639,2
3099,0.321,0.0631,6,-21.616,0,0.0351,0.833,0.83,0.141,0.264,135.605,3
3100,0.257,0.338,4,-12.902,1,0.0357,0.736,0.0,0.252,0.544,207.356,4
3101,0.543,0.41,8,-13.253,1,0.0268,0.157,0.0,0.0996,0.817,95.363,8
3102,0.561,0.447,1,-11.389,1,0.0544,0.279,0.0,0.319,0.729,117.784,2
3103,0.776,0.659,9,-7.767,1,0.051,0.434,0.0,0.0868,0.969,123.094,8
3104,0.579,0.419,0,-10.72,1,0.0346,0.625,0.0,0.0981,0.673,104.564,1
3105,0.539,0.406,0,-6.225,1,0.0261,0.351,5.1e-06,0.161,0.376,135.923,4
3106,0.632,0.59,5,-10.206,1,0.0305,0.346,0.0,0.24,0.953,130.287,8
3107,0.138,0.399,7,-8.756,1,0.0311,0.782,3.65e-06,0.188,0.296,179.93,4
3108,0.635,0.167,1,-12.998,1,0.0403,0.858,0.000999,0.213,0.246,83.768,1
3109,0.495,0.629,4,-6.817,1,0.0431,0.695,0.0,0.164,0.545,118.515,1
3110,0.471,0.021,10,-24.385,1,0.0366,0.931,1.19e-06,0.103,0.356,107.796,1
3111,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,1
3112,0.546,0.399,4,-9.378,1,0.027,0.361,3.18e-06,0.0995,0.301,97.142,1
3113,0.239,0.618,0,-8.464,1,0.033,0.0305,0.0,0.721,0.683,197.499,5
3114,0.517,0.692,1,-7.273,0,0.0246,0.253,0.0,0.172,0.476,107.958,7
3115,0.312,0.555,7,-10.05,1,0.0377,0.47,1.43e-06,0.084,0.491,118.235,1
3116,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,2
3117,0.251,0.868,1,-2.685,1,0.128,0.488,7.34e-06,0.814,0.599,177.13,5
3118,0.652,0.583,9,-7.811,1,0.038,0.412,0.0,0.119,0.744,138.134,8
3119,0.623,0.709,1,-9.818,0,0.0636,0.102,0.0,0.0967,0.948,122.394,7
3120,0.757,0.725,2,-7.259,1,0.0275,0.399,0.0,0.108,0.965,122.439,2
3121,0.346,0.716,0,-10.001,1,0.0735,0.571,0.0,0.189,0.904,184.499,4
3122,0.864,0.346,4,-12.918,1,0.0365,0.277,0.00521,0.0514,0.964,105.164,2
3123,0.561,0.385,6,-15.33,1,0.0323,0.146,0.000496,0.171,0.664,81.599,1
3124,0.595,0.643,5,-9.275,1,0.0365,0.76,0.0,0.538,0.73,135.633,5
3125,0.389,0.745,3,-6.998,1,0.0384,0.777,0.00159,0.143,0.271,83.037,1
3126,0.658,0.657,0,-7.792,1,0.0482,0.592,9.5e-06,0.08,0.888,157.269,2
3127,0.243,0.655,2,-4.597,0,0.0363,0.659,1.28e-06,0.0821,0.575,111.965,1
3128,0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602,2
3129,0.603,0.596,9,-8.029,1,0.0728,0.395,2.31e-06,0.451,0.502,128.129,5
3130,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95,2
3131,0.259,0.241,2,-15.955,1,0.042,0.554,6.62e-06,0.0849,0.275,178.453,4
3132,0.636,0.893,3,-6.311,1,0.047,0.674,0.00143,0.176,0.887,129.664,2
